West Longitude,South Latitude,East Longitude,North Latitude,IDgrid,Valid
-49.2709527265,-25.5557911627,-49.2668704538,-25.5498181589,780,1
-49.2668704538,-25.5557911627,-49.2627881811,-25.5498181589,781,1
-49.2627881811,-25.5557911627,-49.2587059083,-25.5498181589,782,1
-49.2587059083,-25.5557911627,-49.2546236356,-25.5498181589,783,1
-49.2546236356,-25.5557911627,-49.2505413628,-25.5498181589,784,1
-49.2505413628,-25.5557911627,-49.2464590901,-25.5498181589,785,1
-49.2464590901,-25.5557911627,-49.2423768174,-25.5498181589,786,1
-49.2423768174,-25.5557911627,-49.2382945446,-25.5498181589,787,1
-49.2382945446,-25.5557911627,-49.2342122719,-25.5498181589,788,1
-49.2342122719,-25.5557911627,-49.2301299991,-25.5498181589,789,1
-49.2301299991,-25.5557911627,-49.2260477264,-25.5498181589,790,1
-49.2260477264,-25.5557911627,-49.2219654537,-25.5498181589,791,1
-49.2219654537,-25.5557911627,-49.2178831809,-25.5498181589,792,0
-49.2178831809,-25.5557911627,-49.2138009082,-25.5498181589,793,0
-49.2138009082,-25.5557911627,-49.2097186354,-25.5498181589,794,0
-49.2097186354,-25.5557911627,-49.2056363627,-25.5498181589,795,0
-49.2056363627,-25.5557911627,-49.20155409,-25.5498181589,796,0
-49.20155409,-25.5557911627,-49.1974718172,-25.5498181589,797,0
-49.1974718172,-25.5557911627,-49.1933895445,-25.5498181589,798,0
-49.1933895445,-25.5557911627,-49.1893072717,-25.5498181589,799,0
-49.1893072717,-25.5557911627,-49.185224999,-25.5498181589,800,0
-49.389338636,-25.5498181589,-49.3852563633,-25.5438451551,801,0
-49.3852563633,-25.5498181589,-49.3811740905,-25.5438451551,802,0
-49.3811740905,-25.5498181589,-49.3770918178,-25.5438451551,803,0
-49.3770918178,-25.5498181589,-49.373009545,-25.5438451551,804,0
-49.373009545,-25.5498181589,-49.3689272723,-25.5438451551,805,0
-49.3689272723,-25.5498181589,-49.3648449996,-25.5438451551,806,0
-49.3648449996,-25.5498181589,-49.3607627268,-25.5438451551,807,0
-49.3607627268,-25.5498181589,-49.3566804541,-25.5438451551,808,0
-49.3566804541,-25.5498181589,-49.3525981813,-25.5438451551,809,0
-49.3525981813,-25.5498181589,-49.3485159086,-25.5438451551,810,0
-49.3485159086,-25.5498181589,-49.3444336359,-25.5438451551,811,1
-49.3444336359,-25.5498181589,-49.3403513631,-25.5438451551,812,1
-49.3403513631,-25.5498181589,-49.3362690904,-25.5438451551,813,1
-49.3362690904,-25.5498181589,-49.3321868176,-25.5438451551,814,1
-49.3321868176,-25.5498181589,-49.3281045449,-25.5438451551,815,1
-49.3281045449,-25.5498181589,-49.3240222722,-25.5438451551,816,1
-49.3240222722,-25.5498181589,-49.3199399994,-25.5438451551,817,1
-49.3199399994,-25.5498181589,-49.3158577267,-25.5438451551,818,1
-49.3158577267,-25.5498181589,-49.3117754539,-25.5438451551,819,1
-49.3117754539,-25.5498181589,-49.3076931812,-25.5438451551,820,1
-49.3076931812,-25.5498181589,-49.3036109085,-25.5438451551,821,1
-49.3036109085,-25.5498181589,-49.2995286357,-25.5438451551,822,1
-49.2995286357,-25.5498181589,-49.295446363,-25.5438451551,823,1
-49.295446363,-25.5498181589,-49.2913640902,-25.5438451551,824,1
-49.2913640902,-25.5498181589,-49.2872818175,-25.5438451551,825,1
-49.2872818175,-25.5498181589,-49.2831995448,-25.5438451551,826,1
-49.2831995448,-25.5498181589,-49.279117272,-25.5438451551,827,1
-49.279117272,-25.5498181589,-49.2750349993,-25.5438451551,828,1
-49.2750349993,-25.5498181589,-49.2709527265,-25.5438451551,829,1
-49.2709527265,-25.5498181589,-49.2668704538,-25.5438451551,830,1
-49.2668704538,-25.5498181589,-49.2627881811,-25.5438451551,831,1
-49.2627881811,-25.5498181589,-49.2587059083,-25.5438451551,832,1
-49.2587059083,-25.5498181589,-49.2546236356,-25.5438451551,833,1
-49.2546236356,-25.5498181589,-49.2505413628,-25.5438451551,834,1
-49.2505413628,-25.5498181589,-49.2464590901,-25.5438451551,835,1
-49.2464590901,-25.5498181589,-49.2423768174,-25.5438451551,836,1
-49.2423768174,-25.5498181589,-49.2382945446,-25.5438451551,837,1
-49.2382945446,-25.5498181589,-49.2342122719,-25.5438451551,838,1
-49.2342122719,-25.5498181589,-49.2301299991,-25.5438451551,839,1
-49.2301299991,-25.5498181589,-49.2260477264,-25.5438451551,840,1
-49.2260477264,-25.5498181589,-49.2219654537,-25.5438451551,841,1
-49.2219654537,-25.5498181589,-49.2178831809,-25.5438451551,842,0
-49.2178831809,-25.5498181589,-49.2138009082,-25.5438451551,843,0
-49.2138009082,-25.5498181589,-49.2097186354,-25.5438451551,844,0
-49.2097186354,-25.5498181589,-49.2056363627,-25.5438451551,845,0
-49.2056363627,-25.5498181589,-49.20155409,-25.5438451551,846,0
-49.20155409,-25.5498181589,-49.1974718172,-25.5438451551,847,0
-49.1974718172,-25.5498181589,-49.1933895445,-25.5438451551,848,0
-49.1933895445,-25.5498181589,-49.1893072717,-25.5438451551,849,0
-49.1893072717,-25.5498181589,-49.185224999,-25.5438451551,850,0
-49.389338636,-25.5438451551,-49.3852563633,-25.5378721512,851,0
-49.3852563633,-25.5438451551,-49.3811740905,-25.5378721512,852,0
-49.3811740905,-25.5438451551,-49.3770918178,-25.5378721512,853,0
-49.3770918178,-25.5438451551,-49.373009545,-25.5378721512,854,0
-49.373009545,-25.5438451551,-49.3689272723,-25.5378721512,855,0
-49.3689272723,-25.5438451551,-49.3648449996,-25.5378721512,856,0
-49.3648449996,-25.5438451551,-49.3607627268,-25.5378721512,857,0
-49.3607627268,-25.5438451551,-49.3566804541,-25.5378721512,858,0
-49.3566804541,-25.5438451551,-49.3525981813,-25.5378721512,859,0
-49.3525981813,-25.5438451551,-49.3485159086,-25.5378721512,860,0
-49.3485159086,-25.5438451551,-49.3444336359,-25.5378721512,861,1
-49.3444336359,-25.5438451551,-49.3403513631,-25.5378721512,862,1
-49.3403513631,-25.5438451551,-49.3362690904,-25.5378721512,863,1
-49.3362690904,-25.5438451551,-49.3321868176,-25.5378721512,864,1
-49.3321868176,-25.5438451551,-49.3281045449,-25.5378721512,865,1
-49.3281045449,-25.5438451551,-49.3240222722,-25.5378721512,866,1
-49.3240222722,-25.5438451551,-49.3199399994,-25.5378721512,867,1
-49.3199399994,-25.5438451551,-49.3158577267,-25.5378721512,868,1
-49.3158577267,-25.5438451551,-49.3117754539,-25.5378721512,869,1
-49.3117754539,-25.5438451551,-49.3076931812,-25.5378721512,870,1
-49.3076931812,-25.5438451551,-49.3036109085,-25.5378721512,871,1
-49.3036109085,-25.5438451551,-49.2995286357,-25.5378721512,872,1
-49.2995286357,-25.5438451551,-49.295446363,-25.5378721512,873,1
-49.295446363,-25.5438451551,-49.2913640902,-25.5378721512,874,1
-49.2913640902,-25.5438451551,-49.2872818175,-25.5378721512,875,1
-49.2872818175,-25.5438451551,-49.2831995448,-25.5378721512,876,1
-49.2831995448,-25.5438451551,-49.279117272,-25.5378721512,877,1
-49.279117272,-25.5438451551,-49.2750349993,-25.5378721512,878,1
-49.2750349993,-25.5438451551,-49.2709527265,-25.5378721512,879,1
-49.2709527265,-25.5438451551,-49.2668704538,-25.5378721512,880,1
-49.2668704538,-25.5438451551,-49.2627881811,-25.5378721512,881,1
-49.2627881811,-25.5438451551,-49.2587059083,-25.5378721512,882,1
-49.2587059083,-25.5438451551,-49.2546236356,-25.5378721512,883,1
-49.2546236356,-25.5438451551,-49.2505413628,-25.5378721512,884,1
-49.2505413628,-25.5438451551,-49.2464590901,-25.5378721512,885,1
-49.2464590901,-25.5438451551,-49.2423768174,-25.5378721512,886,1
-49.2423768174,-25.5438451551,-49.2382945446,-25.5378721512,887,1
-49.2382945446,-25.5438451551,-49.2342122719,-25.5378721512,888,1
-49.2342122719,-25.5438451551,-49.2301299991,-25.5378721512,889,1
-49.2301299991,-25.5438451551,-49.2260477264,-25.5378721512,890,1
-49.2260477264,-25.5438451551,-49.2219654537,-25.5378721512,891,1
-49.2219654537,-25.5438451551,-49.2178831809,-25.5378721512,892,0
-49.2178831809,-25.5438451551,-49.2138009082,-25.5378721512,893,0
-49.2138009082,-25.5438451551,-49.2097186354,-25.5378721512,894,0
-49.2097186354,-25.5438451551,-49.2056363627,-25.5378721512,895,0
-49.2056363627,-25.5438451551,-49.20155409,-25.5378721512,896,0
-49.20155409,-25.5438451551,-49.1974718172,-25.5378721512,897,0
-49.1974718172,-25.5438451551,-49.1933895445,-25.5378721512,898,0
-49.1933895445,-25.5438451551,-49.1893072717,-25.5378721512,899,0
-49.1893072717,-25.5438451551,-49.185224999,-25.5378721512,900,0
-49.389338636,-25.5378721512,-49.3852563633,-25.5318991474,901,0
-49.3852563633,-25.5378721512,-49.3811740905,-25.5318991474,902,0
-49.3811740905,-25.5378721512,-49.3770918178,-25.5318991474,903,0
-49.3770918178,-25.5378721512,-49.373009545,-25.5318991474,904,0
-49.373009545,-25.5378721512,-49.3689272723,-25.5318991474,905,0
-49.3689272723,-25.5378721512,-49.3648449996,-25.5318991474,906,0
-49.3648449996,-25.5378721512,-49.3607627268,-25.5318991474,907,0
-49.3607627268,-25.5378721512,-49.3566804541,-25.5318991474,908,0
-49.3566804541,-25.5378721512,-49.3525981813,-25.5318991474,909,0
-49.3525981813,-25.5378721512,-49.3485159086,-25.5318991474,910,0
-49.3485159086,-25.5378721512,-49.3444336359,-25.5318991474,911,0
-49.3444336359,-25.5378721512,-49.3403513631,-25.5318991474,912,1
-49.3403513631,-25.5378721512,-49.3362690904,-25.5318991474,913,1
-49.3362690904,-25.5378721512,-49.3321868176,-25.5318991474,914,1
-49.3321868176,-25.5378721512,-49.3281045449,-25.5318991474,915,1
-49.3281045449,-25.5378721512,-49.3240222722,-25.5318991474,916,1
-49.3240222722,-25.5378721512,-49.3199399994,-25.5318991474,917,1
-49.3199399994,-25.5378721512,-49.3158577267,-25.5318991474,918,1
-49.3158577267,-25.5378721512,-49.3117754539,-25.5318991474,919,1
-49.3117754539,-25.5378721512,-49.3076931812,-25.5318991474,920,1
-49.3076931812,-25.5378721512,-49.3036109085,-25.5318991474,921,1
-49.3036109085,-25.5378721512,-49.2995286357,-25.5318991474,922,1
-49.2995286357,-25.5378721512,-49.295446363,-25.5318991474,923,1
-49.295446363,-25.5378721512,-49.2913640902,-25.5318991474,924,1
-49.2913640902,-25.5378721512,-49.2872818175,-25.5318991474,925,1
-49.2872818175,-25.5378721512,-49.2831995448,-25.5318991474,926,1
-49.2831995448,-25.5378721512,-49.279117272,-25.5318991474,927,1
-49.279117272,-25.5378721512,-49.2750349993,-25.5318991474,928,1
-49.2750349993,-25.5378721512,-49.2709527265,-25.5318991474,929,1
-49.2709527265,-25.5378721512,-49.2668704538,-25.5318991474,930,1
-49.2668704538,-25.5378721512,-49.2627881811,-25.5318991474,931,1
-49.2627881811,-25.5378721512,-49.2587059083,-25.5318991474,932,1
-49.2587059083,-25.5378721512,-49.2546236356,-25.5318991474,933,1
-49.2546236356,-25.5378721512,-49.2505413628,-25.5318991474,934,1
-49.2505413628,-25.5378721512,-49.2464590901,-25.5318991474,935,1
-49.2464590901,-25.5378721512,-49.2423768174,-25.5318991474,936,1
-49.2423768174,-25.5378721512,-49.2382945446,-25.5318991474,937,1
-49.2382945446,-25.5378721512,-49.2342122719,-25.5318991474,938,1
-49.2342122719,-25.5378721512,-49.2301299991,-25.5318991474,939,1
-49.2301299991,-25.5378721512,-49.2260477264,-25.5318991474,940,1
-49.2260477264,-25.5378721512,-49.2219654537,-25.5318991474,941,1
-49.2219654537,-25.5378721512,-49.2178831809,-25.5318991474,942,1
-49.2178831809,-25.5378721512,-49.2138009082,-25.5318991474,943,0
-49.2138009082,-25.5378721512,-49.2097186354,-25.5318991474,944,0
-49.2097186354,-25.5378721512,-49.2056363627,-25.5318991474,945,0
-49.2056363627,-25.5378721512,-49.20155409,-25.5318991474,946,0
-49.20155409,-25.5378721512,-49.1974718172,-25.5318991474,947,0
-49.1974718172,-25.5378721512,-49.1933895445,-25.5318991474,948,0
-49.1933895445,-25.5378721512,-49.1893072717,-25.5318991474,949,0
-49.1893072717,-25.5378721512,-49.185224999,-25.5318991474,950,0
-49.389338636,-25.5318991474,-49.3852563633,-25.5259261436,951,0
-49.3852563633,-25.5318991474,-49.3811740905,-25.5259261436,952,0
-49.3811740905,-25.5318991474,-49.3770918178,-25.5259261436,953,0
-49.3770918178,-25.5318991474,-49.373009545,-25.5259261436,954,0
-49.373009545,-25.5318991474,-49.3689272723,-25.5259261436,955,0
-49.3689272723,-25.5318991474,-49.3648449996,-25.5259261436,956,0
-49.3648449996,-25.5318991474,-49.3607627268,-25.5259261436,957,0
-49.3607627268,-25.5318991474,-49.3566804541,-25.5259261436,958,0
-49.3566804541,-25.5318991474,-49.3525981813,-25.5259261436,959,0
-49.3525981813,-25.5318991474,-49.3485159086,-25.5259261436,960,0
-49.3485159086,-25.5318991474,-49.3444336359,-25.5259261436,961,0
-49.3444336359,-25.5318991474,-49.3403513631,-25.5259261436,962,1
-49.3403513631,-25.5318991474,-49.3362690904,-25.5259261436,963,1
-49.3362690904,-25.5318991474,-49.3321868176,-25.5259261436,964,1
-49.3321868176,-25.5318991474,-49.3281045449,-25.5259261436,965,1
-49.3281045449,-25.5318991474,-49.3240222722,-25.5259261436,966,1
-49.3240222722,-25.5318991474,-49.3199399994,-25.5259261436,967,1
-49.3199399994,-25.5318991474,-49.3158577267,-25.5259261436,968,1
-49.3158577267,-25.5318991474,-49.3117754539,-25.5259261436,969,1
-49.3117754539,-25.5318991474,-49.3076931812,-25.5259261436,970,1
-49.3076931812,-25.5318991474,-49.3036109085,-25.5259261436,971,1
-49.3036109085,-25.5318991474,-49.2995286357,-25.5259261436,972,1
-49.2995286357,-25.5318991474,-49.295446363,-25.5259261436,973,1
-49.295446363,-25.5318991474,-49.2913640902,-25.5259261436,974,1
-49.2913640902,-25.5318991474,-49.2872818175,-25.5259261436,975,1
-49.2872818175,-25.5318991474,-49.2831995448,-25.5259261436,976,1
-49.2831995448,-25.5318991474,-49.279117272,-25.5259261436,977,1
-49.279117272,-25.5318991474,-49.2750349993,-25.5259261436,978,1
-49.2750349993,-25.5318991474,-49.2709527265,-25.5259261436,979,1
-49.2709527265,-25.5318991474,-49.2668704538,-25.5259261436,980,1
-49.2668704538,-25.5318991474,-49.2627881811,-25.5259261436,981,1
-49.2627881811,-25.5318991474,-49.2587059083,-25.5259261436,982,1
-49.2587059083,-25.5318991474,-49.2546236356,-25.5259261436,983,1
-49.2546236356,-25.5318991474,-49.2505413628,-25.5259261436,984,1
-49.2505413628,-25.5318991474,-49.2464590901,-25.5259261436,985,1
-49.2464590901,-25.5318991474,-49.2423768174,-25.5259261436,986,1
-49.2423768174,-25.5318991474,-49.2382945446,-25.5259261436,987,1
-49.2382945446,-25.5318991474,-49.2342122719,-25.5259261436,988,1
-49.2342122719,-25.5318991474,-49.2301299991,-25.5259261436,989,1
-49.2301299991,-25.5318991474,-49.2260477264,-25.5259261436,990,1
-49.2260477264,-25.5318991474,-49.2219654537,-25.5259261436,991,1
-49.2219654537,-25.5318991474,-49.2178831809,-25.5259261436,992,1
-49.2178831809,-25.5318991474,-49.2138009082,-25.5259261436,993,1
-49.2138009082,-25.5318991474,-49.2097186354,-25.5259261436,994,0
-49.2097186354,-25.5318991474,-49.2056363627,-25.5259261436,995,0
-49.2056363627,-25.5318991474,-49.20155409,-25.5259261436,996,0
-49.20155409,-25.5318991474,-49.1974718172,-25.5259261436,997,0
-49.1974718172,-25.5318991474,-49.1933895445,-25.5259261436,998,0
-49.1933895445,-25.5318991474,-49.1893072717,-25.5259261436,999,0
-49.1893072717,-25.5318991474,-49.185224999,-25.5259261436,1000,0
-49.389338636,-25.5259261436,-49.3852563633,-25.5199531398,1001,0
-49.3852563633,-25.5259261436,-49.3811740905,-25.5199531398,1002,0
-49.3811740905,-25.5259261436,-49.3770918178,-25.5199531398,1003,0
-49.3770918178,-25.5259261436,-49.373009545,-25.5199531398,1004,0
-49.373009545,-25.5259261436,-49.3689272723,-25.5199531398,1005,0
-49.3689272723,-25.5259261436,-49.3648449996,-25.5199531398,1006,0
-49.3648449996,-25.5259261436,-49.3607627268,-25.5199531398,1007,0
-49.3607627268,-25.5259261436,-49.3566804541,-25.5199531398,1008,1
-49.3566804541,-25.5259261436,-49.3525981813,-25.5199531398,1009,1
-49.3525981813,-25.5259261436,-49.3485159086,-25.5199531398,1010,0
-49.3485159086,-25.5259261436,-49.3444336359,-25.5199531398,1011,0
-49.3444336359,-25.5259261436,-49.3403513631,-25.5199531398,1012,0
-49.3403513631,-25.5259261436,-49.3362690904,-25.5199531398,1013,1
-49.3362690904,-25.5259261436,-49.3321868176,-25.5199531398,1014,1
-49.3321868176,-25.5259261436,-49.3281045449,-25.5199531398,1015,1
-49.3281045449,-25.5259261436,-49.3240222722,-25.5199531398,1016,1
-49.3240222722,-25.5259261436,-49.3199399994,-25.5199531398,1017,1
-49.3199399994,-25.5259261436,-49.3158577267,-25.5199531398,1018,1
-49.3158577267,-25.5259261436,-49.3117754539,-25.5199531398,1019,1
-49.3117754539,-25.5259261436,-49.3076931812,-25.5199531398,1020,1
-49.3076931812,-25.5259261436,-49.3036109085,-25.5199531398,1021,1
-49.3036109085,-25.5259261436,-49.2995286357,-25.5199531398,1022,1
-49.2995286357,-25.5259261436,-49.295446363,-25.5199531398,1023,1
-49.295446363,-25.5259261436,-49.2913640902,-25.5199531398,1024,1
-49.2913640902,-25.5259261436,-49.2872818175,-25.5199531398,1025,1
-49.2872818175,-25.5259261436,-49.2831995448,-25.5199531398,1026,1
-49.2831995448,-25.5259261436,-49.279117272,-25.5199531398,1027,1
-49.279117272,-25.5259261436,-49.2750349993,-25.5199531398,1028,1
-49.2750349993,-25.5259261436,-49.2709527265,-25.5199531398,1029,1
-49.2709527265,-25.5259261436,-49.2668704538,-25.5199531398,1030,1
-49.2668704538,-25.5259261436,-49.2627881811,-25.5199531398,1031,1
-49.2627881811,-25.5259261436,-49.2587059083,-25.5199531398,1032,1
-49.2587059083,-25.5259261436,-49.2546236356,-25.5199531398,1033,1
-49.2546236356,-25.5259261436,-49.2505413628,-25.5199531398,1034,1
-49.2505413628,-25.5259261436,-49.2464590901,-25.5199531398,1035,1
-49.2464590901,-25.5259261436,-49.2423768174,-25.5199531398,1036,1
-49.2423768174,-25.5259261436,-49.2382945446,-25.5199531398,1037,1
-49.2382945446,-25.5259261436,-49.2342122719,-25.5199531398,1038,1
-49.2342122719,-25.5259261436,-49.2301299991,-25.5199531398,1039,1
-49.2301299991,-25.5259261436,-49.2260477264,-25.5199531398,1040,1
-49.2260477264,-25.5259261436,-49.2219654537,-25.5199531398,1041,1
-49.2219654537,-25.5259261436,-49.2178831809,-25.5199531398,1042,1
-49.2178831809,-25.5259261436,-49.2138009082,-25.5199531398,1043,1
-49.2138009082,-25.5259261436,-49.2097186354,-25.5199531398,1044,0
-49.2097186354,-25.5259261436,-49.2056363627,-25.5199531398,1045,0
-49.2056363627,-25.5259261436,-49.20155409,-25.5199531398,1046,0
-49.20155409,-25.5259261436,-49.1974718172,-25.5199531398,1047,0
-49.1974718172,-25.5259261436,-49.1933895445,-25.5199531398,1048,0
-49.1933895445,-25.5259261436,-49.1893072717,-25.5199531398,1049,0
-49.1893072717,-25.5259261436,-49.185224999,-25.5199531398,1050,0
-49.389338636,-25.5199531398,-49.3852563633,-25.513980136,1051,0
-49.3852563633,-25.5199531398,-49.3811740905,-25.513980136,1052,0
-49.3811740905,-25.5199531398,-49.3770918178,-25.513980136,1053,0
-49.3770918178,-25.5199531398,-49.373009545,-25.513980136,1054,1
-49.373009545,-25.5199531398,-49.3689272723,-25.513980136,1055,1
-49.3689272723,-25.5199531398,-49.3648449996,-25.513980136,1056,1
-49.3648449996,-25.5199531398,-49.3607627268,-25.513980136,1057,1
-49.3607627268,-25.5199531398,-49.3566804541,-25.513980136,1058,1
-49.3566804541,-25.5199531398,-49.3525981813,-25.513980136,1059,1
-49.3525981813,-25.5199531398,-49.3485159086,-25.513980136,1060,1
-49.3485159086,-25.5199531398,-49.3444336359,-25.513980136,1061,1
-49.3444336359,-25.5199531398,-49.3403513631,-25.513980136,1062,1
-49.3403513631,-25.5199531398,-49.3362690904,-25.513980136,1063,1
-49.3362690904,-25.5199531398,-49.3321868176,-25.513980136,1064,1
-49.3321868176,-25.5199531398,-49.3281045449,-25.513980136,1065,1
-49.3281045449,-25.5199531398,-49.3240222722,-25.513980136,1066,1
-49.3240222722,-25.5199531398,-49.3199399994,-25.513980136,1067,1
-49.3199399994,-25.5199531398,-49.3158577267,-25.513980136,1068,1
-49.3158577267,-25.5199531398,-49.3117754539,-25.513980136,1069,1
-49.3117754539,-25.5199531398,-49.3076931812,-25.513980136,1070,1
-49.3076931812,-25.5199531398,-49.3036109085,-25.513980136,1071,1
-49.3036109085,-25.5199531398,-49.2995286357,-25.513980136,1072,1
-49.2995286357,-25.5199531398,-49.295446363,-25.513980136,1073,1
-49.295446363,-25.5199531398,-49.2913640902,-25.513980136,1074,1
-49.2913640902,-25.5199531398,-49.2872818175,-25.513980136,1075,1
-49.2872818175,-25.5199531398,-49.2831995448,-25.513980136,1076,1
-49.2831995448,-25.5199531398,-49.279117272,-25.513980136,1077,1
-49.279117272,-25.5199531398,-49.2750349993,-25.513980136,1078,1
-49.2750349993,-25.5199531398,-49.2709527265,-25.513980136,1079,1
-49.2709527265,-25.5199531398,-49.2668704538,-25.513980136,1080,1
-49.2668704538,-25.5199531398,-49.2627881811,-25.513980136,1081,1
-49.2627881811,-25.5199531398,-49.2587059083,-25.513980136,1082,1
-49.2587059083,-25.5199531398,-49.2546236356,-25.513980136,1083,1
-49.2546236356,-25.5199531398,-49.2505413628,-25.513980136,1084,1
-49.2505413628,-25.5199531398,-49.2464590901,-25.513980136,1085,1
-49.2464590901,-25.5199531398,-49.2423768174,-25.513980136,1086,1
-49.2423768174,-25.5199531398,-49.2382945446,-25.513980136,1087,1
-49.2382945446,-25.5199531398,-49.2342122719,-25.513980136,1088,1
-49.2342122719,-25.5199531398,-49.2301299991,-25.513980136,1089,1
-49.2301299991,-25.5199531398,-49.2260477264,-25.513980136,1090,1
-49.2260477264,-25.5199531398,-49.2219654537,-25.513980136,1091,1
-49.2219654537,-25.5199531398,-49.2178831809,-25.513980136,1092,1
-49.2178831809,-25.5199531398,-49.2138009082,-25.513980136,1093,1
-49.2138009082,-25.5199531398,-49.2097186354,-25.513980136,1094,1
-49.2097186354,-25.5199531398,-49.2056363627,-25.513980136,1095,1
-49.2056363627,-25.5199531398,-49.20155409,-25.513980136,1096,0
-49.20155409,-25.5199531398,-49.1974718172,-25.513980136,1097,0
-49.1974718172,-25.5199531398,-49.1933895445,-25.513980136,1098,0
-49.1933895445,-25.5199531398,-49.1893072717,-25.513980136,1099,0
-49.1893072717,-25.5199531398,-49.185224999,-25.513980136,1100,0
-49.389338636,-25.513980136,-49.3852563633,-25.5080071321,1101,0
-49.3852563633,-25.513980136,-49.3811740905,-25.5080071321,1102,0
-49.3811740905,-25.513980136,-49.3770918178,-25.5080071321,1103,0
-49.3770918178,-25.513980136,-49.373009545,-25.5080071321,1104,1
-49.373009545,-25.513980136,-49.3689272723,-25.5080071321,1105,1
-49.3689272723,-25.513980136,-49.3648449996,-25.5080071321,1106,1
-49.3648449996,-25.513980136,-49.3607627268,-25.5080071321,1107,1
-49.3607627268,-25.513980136,-49.3566804541,-25.5080071321,1108,1
-49.3566804541,-25.513980136,-49.3525981813,-25.5080071321,1109,1
-49.3525981813,-25.513980136,-49.3485159086,-25.5080071321,1110,1
-49.3485159086,-25.513980136,-49.3444336359,-25.5080071321,1111,1
-49.3444336359,-25.513980136,-49.3403513631,-25.5080071321,1112,1
-49.3403513631,-25.513980136,-49.3362690904,-25.5080071321,1113,1
-49.3362690904,-25.513980136,-49.3321868176,-25.5080071321,1114,1
-49.3321868176,-25.513980136,-49.3281045449,-25.5080071321,1115,1
-49.3281045449,-25.513980136,-49.3240222722,-25.5080071321,1116,1
-49.3240222722,-25.513980136,-49.3199399994,-25.5080071321,1117,1
-49.3199399994,-25.513980136,-49.3158577267,-25.5080071321,1118,1
-49.3158577267,-25.513980136,-49.3117754539,-25.5080071321,1119,1
-49.3117754539,-25.513980136,-49.3076931812,-25.5080071321,1120,1
-49.3076931812,-25.513980136,-49.3036109085,-25.5080071321,1121,1
-49.3036109085,-25.513980136,-49.2995286357,-25.5080071321,1122,1
-49.2995286357,-25.513980136,-49.295446363,-25.5080071321,1123,1
-49.295446363,-25.513980136,-49.2913640902,-25.5080071321,1124,1
-49.2913640902,-25.513980136,-49.2872818175,-25.5080071321,1125,1
-49.2872818175,-25.513980136,-49.2831995448,-25.5080071321,1126,1
-49.2831995448,-25.513980136,-49.279117272,-25.5080071321,1127,1
-49.279117272,-25.513980136,-49.2750349993,-25.5080071321,1128,1
-49.2750349993,-25.513980136,-49.2709527265,-25.5080071321,1129,1
-49.2709527265,-25.513980136,-49.2668704538,-25.5080071321,1130,1
-49.2668704538,-25.513980136,-49.2627881811,-25.5080071321,1131,1
-49.2627881811,-25.513980136,-49.2587059083,-25.5080071321,1132,1
-49.2587059083,-25.513980136,-49.2546236356,-25.5080071321,1133,1
-49.2546236356,-25.513980136,-49.2505413628,-25.5080071321,1134,1
-49.2505413628,-25.513980136,-49.2464590901,-25.5080071321,1135,1
-49.2464590901,-25.513980136,-49.2423768174,-25.5080071321,1136,1
-49.2423768174,-25.513980136,-49.2382945446,-25.5080071321,1137,1
-49.2382945446,-25.513980136,-49.2342122719,-25.5080071321,1138,1
-49.2342122719,-25.513980136,-49.2301299991,-25.5080071321,1139,1
-49.2301299991,-25.513980136,-49.2260477264,-25.5080071321,1140,1
-49.2260477264,-25.513980136,-49.2219654537,-25.5080071321,1141,1
-49.2219654537,-25.513980136,-49.2178831809,-25.5080071321,1142,1
-49.2178831809,-25.513980136,-49.2138009082,-25.5080071321,1143,1
-49.2138009082,-25.513980136,-49.2097186354,-25.5080071321,1144,1
-49.2097186354,-25.513980136,-49.2056363627,-25.5080071321,1145,1
-49.2056363627,-25.513980136,-49.20155409,-25.5080071321,1146,0
-49.20155409,-25.513980136,-49.1974718172,-25.5080071321,1147,0
-49.1974718172,-25.513980136,-49.1933895445,-25.5080071321,1148,0
-49.1933895445,-25.513980136,-49.1893072717,-25.5080071321,1149,0
-49.1893072717,-25.513980136,-49.185224999,-25.5080071321,1150,0
-49.389338636,-25.5080071321,-49.3852563633,-25.5020341283,1151,0
-49.3852563633,-25.5080071321,-49.3811740905,-25.5020341283,1152,0
-49.3811740905,-25.5080071321,-49.3770918178,-25.5020341283,1153,0
-49.3770918178,-25.5080071321,-49.373009545,-25.5020341283,1154,1
-49.373009545,-25.5080071321,-49.3689272723,-25.5020341283,1155,1
-49.3689272723,-25.5080071321,-49.3648449996,-25.5020341283,1156,1
-49.3648449996,-25.5080071321,-49.3607627268,-25.5020341283,1157,1
-49.3607627268,-25.5080071321,-49.3566804541,-25.5020341283,1158,1
-49.3566804541,-25.5080071321,-49.3525981813,-25.5020341283,1159,1
-49.3525981813,-25.5080071321,-49.3485159086,-25.5020341283,1160,1
-49.3485159086,-25.5080071321,-49.3444336359,-25.5020341283,1161,1
-49.3444336359,-25.5080071321,-49.3403513631,-25.5020341283,1162,1
-49.3403513631,-25.5080071321,-49.3362690904,-25.5020341283,1163,1
-49.3362690904,-25.5080071321,-49.3321868176,-25.5020341283,1164,1
-49.3321868176,-25.5080071321,-49.3281045449,-25.5020341283,1165,1
-49.3281045449,-25.5080071321,-49.3240222722,-25.5020341283,1166,1
-49.3240222722,-25.5080071321,-49.3199399994,-25.5020341283,1167,1
