West Longitude,South Latitude,East Longitude,North Latitude,IDgrid,Valid
-49.2260477264,-25.6035751933,-49.2219654537,-25.5976021894,391,False
-49.2219654537,-25.6035751933,-49.2178831809,-25.5976021894,392,False
-49.2178831809,-25.6035751933,-49.2138009082,-25.5976021894,393,False
-49.2138009082,-25.6035751933,-49.2097186354,-25.5976021894,394,False
-49.2097186354,-25.6035751933,-49.2056363627,-25.5976021894,395,False
-49.2056363627,-25.6035751933,-49.20155409,-25.5976021894,396,False
-49.20155409,-25.6035751933,-49.1974718172,-25.5976021894,397,False
-49.1974718172,-25.6035751933,-49.1933895445,-25.5976021894,398,False
-49.1933895445,-25.6035751933,-49.1893072717,-25.5976021894,399,False
-49.1893072717,-25.6035751933,-49.185224999,-25.5976021894,400,False
-49.389338636,-25.5976021894,-49.3852563633,-25.5916291856,401,False
-49.3852563633,-25.5976021894,-49.3811740905,-25.5916291856,402,False
-49.3811740905,-25.5976021894,-49.3770918178,-25.5916291856,403,False
-49.3770918178,-25.5976021894,-49.373009545,-25.5916291856,404,False
-49.373009545,-25.5976021894,-49.3689272723,-25.5916291856,405,False
-49.3689272723,-25.5976021894,-49.3648449996,-25.5916291856,406,False
-49.3648449996,-25.5976021894,-49.3607627268,-25.5916291856,407,False
-49.3607627268,-25.5976021894,-49.3566804541,-25.5916291856,408,False
-49.3566804541,-25.5976021894,-49.3525981813,-25.5916291856,409,False
-49.3525981813,-25.5976021894,-49.3485159086,-25.5916291856,410,True
-49.3485159086,-25.5976021894,-49.3444336359,-25.5916291856,411,True
-49.3444336359,-25.5976021894,-49.3403513631,-25.5916291856,412,True
-49.3403513631,-25.5976021894,-49.3362690904,-25.5916291856,413,True
-49.3362690904,-25.5976021894,-49.3321868176,-25.5916291856,414,True
-49.3321868176,-25.5976021894,-49.3281045449,-25.5916291856,415,True
-49.3281045449,-25.5976021894,-49.3240222722,-25.5916291856,416,True
-49.3240222722,-25.5976021894,-49.3199399994,-25.5916291856,417,True
-49.3199399994,-25.5976021894,-49.3158577267,-25.5916291856,418,True
-49.3158577267,-25.5976021894,-49.3117754539,-25.5916291856,419,True
-49.3117754539,-25.5976021894,-49.3076931812,-25.5916291856,420,True
-49.3076931812,-25.5976021894,-49.3036109085,-25.5916291856,421,True
-49.3036109085,-25.5976021894,-49.2995286357,-25.5916291856,422,True
-49.2995286357,-25.5976021894,-49.295446363,-25.5916291856,423,True
-49.295446363,-25.5976021894,-49.2913640902,-25.5916291856,424,True
-49.2913640902,-25.5976021894,-49.2872818175,-25.5916291856,425,True
-49.2872818175,-25.5976021894,-49.2831995448,-25.5916291856,426,True
-49.2831995448,-25.5976021894,-49.279117272,-25.5916291856,427,True
-49.279117272,-25.5976021894,-49.2750349993,-25.5916291856,428,True
-49.2750349993,-25.5976021894,-49.2709527265,-25.5916291856,429,True
-49.2709527265,-25.5976021894,-49.2668704538,-25.5916291856,430,True
-49.2668704538,-25.5976021894,-49.2627881811,-25.5916291856,431,True
-49.2627881811,-25.5976021894,-49.2587059083,-25.5916291856,432,True
-49.2587059083,-25.5976021894,-49.2546236356,-25.5916291856,433,True
-49.2546236356,-25.5976021894,-49.2505413628,-25.5916291856,434,True
-49.2505413628,-25.5976021894,-49.2464590901,-25.5916291856,435,True
-49.2464590901,-25.5976021894,-49.2423768174,-25.5916291856,436,False
-49.2423768174,-25.5976021894,-49.2382945446,-25.5916291856,437,False
-49.2382945446,-25.5976021894,-49.2342122719,-25.5916291856,438,False
-49.2342122719,-25.5976021894,-49.2301299991,-25.5916291856,439,False
-49.2301299991,-25.5976021894,-49.2260477264,-25.5916291856,440,False
-49.2260477264,-25.5976021894,-49.2219654537,-25.5916291856,441,False
-49.2219654537,-25.5976021894,-49.2178831809,-25.5916291856,442,False
-49.2178831809,-25.5976021894,-49.2138009082,-25.5916291856,443,False
-49.2138009082,-25.5976021894,-49.2097186354,-25.5916291856,444,False
-49.2097186354,-25.5976021894,-49.2056363627,-25.5916291856,445,False
-49.2056363627,-25.5976021894,-49.20155409,-25.5916291856,446,False
-49.20155409,-25.5976021894,-49.1974718172,-25.5916291856,447,False
-49.1974718172,-25.5976021894,-49.1933895445,-25.5916291856,448,False
-49.1933895445,-25.5976021894,-49.1893072717,-25.5916291856,449,False
-49.1893072717,-25.5976021894,-49.185224999,-25.5916291856,450,False
-49.389338636,-25.5916291856,-49.3852563633,-25.5856561818,451,False
-49.3852563633,-25.5916291856,-49.3811740905,-25.5856561818,452,False
-49.3811740905,-25.5916291856,-49.3770918178,-25.5856561818,453,False
-49.3770918178,-25.5916291856,-49.373009545,-25.5856561818,454,False
-49.373009545,-25.5916291856,-49.3689272723,-25.5856561818,455,False
-49.3689272723,-25.5916291856,-49.3648449996,-25.5856561818,456,False
-49.3648449996,-25.5916291856,-49.3607627268,-25.5856561818,457,False
-49.3607627268,-25.5916291856,-49.3566804541,-25.5856561818,458,False
-49.3566804541,-25.5916291856,-49.3525981813,-25.5856561818,459,False
-49.3525981813,-25.5916291856,-49.3485159086,-25.5856561818,460,False
-49.3485159086,-25.5916291856,-49.3444336359,-25.5856561818,461,True
-49.3444336359,-25.5916291856,-49.3403513631,-25.5856561818,462,True
-49.3403513631,-25.5916291856,-49.3362690904,-25.5856561818,463,True
-49.3362690904,-25.5916291856,-49.3321868176,-25.5856561818,464,True
-49.3321868176,-25.5916291856,-49.3281045449,-25.5856561818,465,True
-49.3281045449,-25.5916291856,-49.3240222722,-25.5856561818,466,True
-49.3240222722,-25.5916291856,-49.3199399994,-25.5856561818,467,True
-49.3199399994,-25.5916291856,-49.3158577267,-25.5856561818,468,True
-49.3158577267,-25.5916291856,-49.3117754539,-25.5856561818,469,True
-49.3117754539,-25.5916291856,-49.3076931812,-25.5856561818,470,True
-49.3076931812,-25.5916291856,-49.3036109085,-25.5856561818,471,True
-49.3036109085,-25.5916291856,-49.2995286357,-25.5856561818,472,True
-49.2995286357,-25.5916291856,-49.295446363,-25.5856561818,473,True
-49.295446363,-25.5916291856,-49.2913640902,-25.5856561818,474,True
-49.2913640902,-25.5916291856,-49.2872818175,-25.5856561818,475,True
-49.2872818175,-25.5916291856,-49.2831995448,-25.5856561818,476,True
-49.2831995448,-25.5916291856,-49.279117272,-25.5856561818,477,True
-49.279117272,-25.5916291856,-49.2750349993,-25.5856561818,478,True
-49.2750349993,-25.5916291856,-49.2709527265,-25.5856561818,479,True
-49.2709527265,-25.5916291856,-49.2668704538,-25.5856561818,480,True
-49.2668704538,-25.5916291856,-49.2627881811,-25.5856561818,481,True
-49.2627881811,-25.5916291856,-49.2587059083,-25.5856561818,482,True
-49.2587059083,-25.5916291856,-49.2546236356,-25.5856561818,483,True
-49.2546236356,-25.5916291856,-49.2505413628,-25.5856561818,484,True
-49.2505413628,-25.5916291856,-49.2464590901,-25.5856561818,485,True
-49.2464590901,-25.5916291856,-49.2423768174,-25.5856561818,486,True
-49.2423768174,-25.5916291856,-49.2382945446,-25.5856561818,487,False
-49.2382945446,-25.5916291856,-49.2342122719,-25.5856561818,488,False
-49.2342122719,-25.5916291856,-49.2301299991,-25.5856561818,489,False
-49.2301299991,-25.5916291856,-49.2260477264,-25.5856561818,490,False
-49.2260477264,-25.5916291856,-49.2219654537,-25.5856561818,491,False
-49.2219654537,-25.5916291856,-49.2178831809,-25.5856561818,492,False
-49.2178831809,-25.5916291856,-49.2138009082,-25.5856561818,493,False
-49.2138009082,-25.5916291856,-49.2097186354,-25.5856561818,494,False
-49.2097186354,-25.5916291856,-49.2056363627,-25.5856561818,495,False
-49.2056363627,-25.5916291856,-49.20155409,-25.5856561818,496,False
-49.20155409,-25.5916291856,-49.1974718172,-25.5856561818,497,False
-49.1974718172,-25.5916291856,-49.1933895445,-25.5856561818,498,False
-49.1933895445,-25.5916291856,-49.1893072717,-25.5856561818,499,False
-49.1893072717,-25.5916291856,-49.185224999,-25.5856561818,500,False
-49.389338636,-25.5856561818,-49.3852563633,-25.579683178,501,False
-49.3852563633,-25.5856561818,-49.3811740905,-25.579683178,502,False
-49.3811740905,-25.5856561818,-49.3770918178,-25.579683178,503,False
-49.3770918178,-25.5856561818,-49.373009545,-25.579683178,504,False
-49.373009545,-25.5856561818,-49.3689272723,-25.579683178,505,False
-49.3689272723,-25.5856561818,-49.3648449996,-25.579683178,506,False
-49.3648449996,-25.5856561818,-49.3607627268,-25.579683178,507,False
-49.3607627268,-25.5856561818,-49.3566804541,-25.579683178,508,False
-49.3566804541,-25.5856561818,-49.3525981813,-25.579683178,509,False
-49.3525981813,-25.5856561818,-49.3485159086,-25.579683178,510,False
-49.3485159086,-25.5856561818,-49.3444336359,-25.579683178,511,True
-49.3444336359,-25.5856561818,-49.3403513631,-25.579683178,512,True
-49.3403513631,-25.5856561818,-49.3362690904,-25.579683178,513,True
-49.3362690904,-25.5856561818,-49.3321868176,-25.579683178,514,True
-49.3321868176,-25.5856561818,-49.3281045449,-25.579683178,515,True
-49.3281045449,-25.5856561818,-49.3240222722,-25.579683178,516,True
-49.3240222722,-25.5856561818,-49.3199399994,-25.579683178,517,True
-49.3199399994,-25.5856561818,-49.3158577267,-25.579683178,518,True
-49.3158577267,-25.5856561818,-49.3117754539,-25.579683178,519,True
-49.3117754539,-25.5856561818,-49.3076931812,-25.579683178,520,True
-49.3076931812,-25.5856561818,-49.3036109085,-25.579683178,521,True
-49.3036109085,-25.5856561818,-49.2995286357,-25.579683178,522,True
-49.2995286357,-25.5856561818,-49.295446363,-25.579683178,523,True
-49.295446363,-25.5856561818,-49.2913640902,-25.579683178,524,True
-49.2913640902,-25.5856561818,-49.2872818175,-25.579683178,525,True
-49.2872818175,-25.5856561818,-49.2831995448,-25.579683178,526,True
-49.2831995448,-25.5856561818,-49.279117272,-25.579683178,527,True
-49.279117272,-25.5856561818,-49.2750349993,-25.579683178,528,True
-49.2750349993,-25.5856561818,-49.2709527265,-25.579683178,529,True
-49.2709527265,-25.5856561818,-49.2668704538,-25.579683178,530,True
-49.2668704538,-25.5856561818,-49.2627881811,-25.579683178,531,True
-49.2627881811,-25.5856561818,-49.2587059083,-25.579683178,532,True
-49.2587059083,-25.5856561818,-49.2546236356,-25.579683178,533,True
-49.2546236356,-25.5856561818,-49.2505413628,-25.579683178,534,True
-49.2505413628,-25.5856561818,-49.2464590901,-25.579683178,535,True
-49.2464590901,-25.5856561818,-49.2423768174,-25.579683178,536,True
-49.2423768174,-25.5856561818,-49.2382945446,-25.579683178,537,True
-49.2382945446,-25.5856561818,-49.2342122719,-25.579683178,538,False
-49.2342122719,-25.5856561818,-49.2301299991,-25.579683178,539,False
-49.2301299991,-25.5856561818,-49.2260477264,-25.579683178,540,False
-49.2260477264,-25.5856561818,-49.2219654537,-25.579683178,541,False
-49.2219654537,-25.5856561818,-49.2178831809,-25.579683178,542,False
-49.2178831809,-25.5856561818,-49.2138009082,-25.579683178,543,False
-49.2138009082,-25.5856561818,-49.2097186354,-25.579683178,544,False
-49.2097186354,-25.5856561818,-49.2056363627,-25.579683178,545,False
-49.2056363627,-25.5856561818,-49.20155409,-25.579683178,546,False
-49.20155409,-25.5856561818,-49.1974718172,-25.579683178,547,False
-49.1974718172,-25.5856561818,-49.1933895445,-25.579683178,548,False
-49.1933895445,-25.5856561818,-49.1893072717,-25.579683178,549,False
-49.1893072717,-25.5856561818,-49.185224999,-25.579683178,550,False
-49.389338636,-25.579683178,-49.3852563633,-25.5737101742,551,False
-49.3852563633,-25.579683178,-49.3811740905,-25.5737101742,552,False
-49.3811740905,-25.579683178,-49.3770918178,-25.5737101742,553,False
-49.3770918178,-25.579683178,-49.373009545,-25.5737101742,554,False
-49.373009545,-25.579683178,-49.3689272723,-25.5737101742,555,False
-49.3689272723,-25.579683178,-49.3648449996,-25.5737101742,556,False
-49.3648449996,-25.579683178,-49.3607627268,-25.5737101742,557,False
-49.3607627268,-25.579683178,-49.3566804541,-25.5737101742,558,False
-49.3566804541,-25.579683178,-49.3525981813,-25.5737101742,559,False
-49.3525981813,-25.579683178,-49.3485159086,-25.5737101742,560,False
-49.3485159086,-25.579683178,-49.3444336359,-25.5737101742,561,False
-49.3444336359,-25.579683178,-49.3403513631,-25.5737101742,562,True
-49.3403513631,-25.579683178,-49.3362690904,-25.5737101742,563,True
-49.3362690904,-25.579683178,-49.3321868176,-25.5737101742,564,True
-49.3321868176,-25.579683178,-49.3281045449,-25.5737101742,565,True
-49.3281045449,-25.579683178,-49.3240222722,-25.5737101742,566,True
-49.3240222722,-25.579683178,-49.3199399994,-25.5737101742,567,True
-49.3199399994,-25.579683178,-49.3158577267,-25.5737101742,568,True
-49.3158577267,-25.579683178,-49.3117754539,-25.5737101742,569,True
-49.3117754539,-25.579683178,-49.3076931812,-25.5737101742,570,True
-49.3076931812,-25.579683178,-49.3036109085,-25.5737101742,571,True
-49.3036109085,-25.579683178,-49.2995286357,-25.5737101742,572,True
-49.2995286357,-25.579683178,-49.295446363,-25.5737101742,573,True
-49.295446363,-25.579683178,-49.2913640902,-25.5737101742,574,True
-49.2913640902,-25.579683178,-49.2872818175,-25.5737101742,575,True
-49.2872818175,-25.579683178,-49.2831995448,-25.5737101742,576,True
-49.2831995448,-25.579683178,-49.279117272,-25.5737101742,577,True
-49.279117272,-25.579683178,-49.2750349993,-25.5737101742,578,True
-49.2750349993,-25.579683178,-49.2709527265,-25.5737101742,579,True
-49.2709527265,-25.579683178,-49.2668704538,-25.5737101742,580,True
-49.2668704538,-25.579683178,-49.2627881811,-25.5737101742,581,True
-49.2627881811,-25.579683178,-49.2587059083,-25.5737101742,582,True
-49.2587059083,-25.579683178,-49.2546236356,-25.5737101742,583,True
-49.2546236356,-25.579683178,-49.2505413628,-25.5737101742,584,True
-49.2505413628,-25.579683178,-49.2464590901,-25.5737101742,585,True
-49.2464590901,-25.579683178,-49.2423768174,-25.5737101742,586,True
-49.2423768174,-25.579683178,-49.2382945446,-25.5737101742,587,False
-49.2382945446,-25.579683178,-49.2342122719,-25.5737101742,588,False
-49.2342122719,-25.579683178,-49.2301299991,-25.5737101742,589,False
-49.2301299991,-25.579683178,-49.2260477264,-25.5737101742,590,False
-49.2260477264,-25.579683178,-49.2219654537,-25.5737101742,591,False
-49.2219654537,-25.579683178,-49.2178831809,-25.5737101742,592,False
-49.2178831809,-25.579683178,-49.2138009082,-25.5737101742,593,False
-49.2138009082,-25.579683178,-49.2097186354,-25.5737101742,594,False
-49.2097186354,-25.579683178,-49.2056363627,-25.5737101742,595,False
-49.2056363627,-25.579683178,-49.20155409,-25.5737101742,596,False
-49.20155409,-25.579683178,-49.1974718172,-25.5737101742,597,False
-49.1974718172,-25.579683178,-49.1933895445,-25.5737101742,598,False
-49.1933895445,-25.579683178,-49.1893072717,-25.5737101742,599,False
-49.1893072717,-25.579683178,-49.185224999,-25.5737101742,600,False
-49.389338636,-25.5737101742,-49.3852563633,-25.5677371703,601,False
-49.3852563633,-25.5737101742,-49.3811740905,-25.5677371703,602,False
-49.3811740905,-25.5737101742,-49.3770918178,-25.5677371703,603,False
-49.3770918178,-25.5737101742,-49.373009545,-25.5677371703,604,False
-49.373009545,-25.5737101742,-49.3689272723,-25.5677371703,605,False
-49.3689272723,-25.5737101742,-49.3648449996,-25.5677371703,606,False
-49.3648449996,-25.5737101742,-49.3607627268,-25.5677371703,607,False
-49.3607627268,-25.5737101742,-49.3566804541,-25.5677371703,608,False
-49.3566804541,-25.5737101742,-49.3525981813,-25.5677371703,609,False
-49.3525981813,-25.5737101742,-49.3485159086,-25.5677371703,610,False
-49.3485159086,-25.5737101742,-49.3444336359,-25.5677371703,611,True
-49.3444336359,-25.5737101742,-49.3403513631,-25.5677371703,612,True
-49.3403513631,-25.5737101742,-49.3362690904,-25.5677371703,613,True
-49.3362690904,-25.5737101742,-49.3321868176,-25.5677371703,614,True
-49.3321868176,-25.5737101742,-49.3281045449,-25.5677371703,615,True
-49.3281045449,-25.5737101742,-49.3240222722,-25.5677371703,616,True
-49.3240222722,-25.5737101742,-49.3199399994,-25.5677371703,617,True
-49.3199399994,-25.5737101742,-49.3158577267,-25.5677371703,618,True
-49.3158577267,-25.5737101742,-49.3117754539,-25.5677371703,619,True
-49.3117754539,-25.5737101742,-49.3076931812,-25.5677371703,620,True
-49.3076931812,-25.5737101742,-49.3036109085,-25.5677371703,621,True
-49.3036109085,-25.5737101742,-49.2995286357,-25.5677371703,622,True
-49.2995286357,-25.5737101742,-49.295446363,-25.5677371703,623,True
-49.295446363,-25.5737101742,-49.2913640902,-25.5677371703,624,True
-49.2913640902,-25.5737101742,-49.2872818175,-25.5677371703,625,True
-49.2872818175,-25.5737101742,-49.2831995448,-25.5677371703,626,True
-49.2831995448,-25.5737101742,-49.279117272,-25.5677371703,627,True
-49.279117272,-25.5737101742,-49.2750349993,-25.5677371703,628,True
-49.2750349993,-25.5737101742,-49.2709527265,-25.5677371703,629,True
-49.2709527265,-25.5737101742,-49.2668704538,-25.5677371703,630,True
-49.2668704538,-25.5737101742,-49.2627881811,-25.5677371703,631,True
-49.2627881811,-25.5737101742,-49.2587059083,-25.5677371703,632,True
-49.2587059083,-25.5737101742,-49.2546236356,-25.5677371703,633,True
-49.2546236356,-25.5737101742,-49.2505413628,-25.5677371703,634,True
-49.2505413628,-25.5737101742,-49.2464590901,-25.5677371703,635,True
-49.2464590901,-25.5737101742,-49.2423768174,-25.5677371703,636,True
-49.2423768174,-25.5737101742,-49.2382945446,-25.5677371703,637,True
-49.2382945446,-25.5737101742,-49.2342122719,-25.5677371703,638,False
-49.2342122719,-25.5737101742,-49.2301299991,-25.5677371703,639,False
-49.2301299991,-25.5737101742,-49.2260477264,-25.5677371703,640,False
-49.2260477264,-25.5737101742,-49.2219654537,-25.5677371703,641,False
-49.2219654537,-25.5737101742,-49.2178831809,-25.5677371703,642,False
-49.2178831809,-25.5737101742,-49.2138009082,-25.5677371703,643,False
-49.2138009082,-25.5737101742,-49.2097186354,-25.5677371703,644,False
-49.2097186354,-25.5737101742,-49.2056363627,-25.5677371703,645,False
-49.2056363627,-25.5737101742,-49.20155409,-25.5677371703,646,False
-49.20155409,-25.5737101742,-49.1974718172,-25.5677371703,647,False
-49.1974718172,-25.5737101742,-49.1933895445,-25.5677371703,648,False
-49.1933895445,-25.5737101742,-49.1893072717,-25.5677371703,649,False
-49.1893072717,-25.5737101742,-49.185224999,-25.5677371703,650,False
-49.389338636,-25.5677371703,-49.3852563633,-25.5617641665,651,False
-49.3852563633,-25.5677371703,-49.3811740905,-25.5617641665,652,False
-49.3811740905,-25.5677371703,-49.3770918178,-25.5617641665,653,False
-49.3770918178,-25.5677371703,-49.373009545,-25.5617641665,654,False
-49.373009545,-25.5677371703,-49.3689272723,-25.5617641665,655,False
-49.3689272723,-25.5677371703,-49.3648449996,-25.5617641665,656,False
-49.3648449996,-25.5677371703,-49.3607627268,-25.5617641665,657,False
-49.3607627268,-25.5677371703,-49.3566804541,-25.5617641665,658,False
-49.3566804541,-25.5677371703,-49.3525981813,-25.5617641665,659,False
-49.3525981813,-25.5677371703,-49.3485159086,-25.5617641665,660,False
-49.3485159086,-25.5677371703,-49.3444336359,-25.5617641665,661,True
-49.3444336359,-25.5677371703,-49.3403513631,-25.5617641665,662,True
-49.3403513631,-25.5677371703,-49.3362690904,-25.5617641665,663,True
-49.3362690904,-25.5677371703,-49.3321868176,-25.5617641665,664,True
-49.3321868176,-25.5677371703,-49.3281045449,-25.5617641665,665,True
-49.3281045449,-25.5677371703,-49.3240222722,-25.5617641665,666,True
-49.3240222722,-25.5677371703,-49.3199399994,-25.5617641665,667,True
-49.3199399994,-25.5677371703,-49.3158577267,-25.5617641665,668,True
-49.3158577267,-25.5677371703,-49.3117754539,-25.5617641665,669,True
-49.3117754539,-25.5677371703,-49.3076931812,-25.5617641665,670,True
-49.3076931812,-25.5677371703,-49.3036109085,-25.5617641665,671,True
-49.3036109085,-25.5677371703,-49.2995286357,-25.5617641665,672,True
-49.2995286357,-25.5677371703,-49.295446363,-25.5617641665,673,True
-49.295446363,-25.5677371703,-49.2913640902,-25.5617641665,674,True
-49.2913640902,-25.5677371703,-49.2872818175,-25.5617641665,675,True
-49.2872818175,-25.5677371703,-49.2831995448,-25.5617641665,676,True
-49.2831995448,-25.5677371703,-49.279117272,-25.5617641665,677,True
-49.279117272,-25.5677371703,-49.2750349993,-25.5617641665,678,True
-49.2750349993,-25.5677371703,-49.2709527265,-25.5617641665,679,True
-49.2709527265,-25.5677371703,-49.2668704538,-25.5617641665,680,True
-49.2668704538,-25.5677371703,-49.2627881811,-25.5617641665,681,True
-49.2627881811,-25.5677371703,-49.2587059083,-25.5617641665,682,True
-49.2587059083,-25.5677371703,-49.2546236356,-25.5617641665,683,True
-49.2546236356,-25.5677371703,-49.2505413628,-25.5617641665,684,True
-49.2505413628,-25.5677371703,-49.2464590901,-25.5617641665,685,True
-49.2464590901,-25.5677371703,-49.2423768174,-25.5617641665,686,True
-49.2423768174,-25.5677371703,-49.2382945446,-25.5617641665,687,True
-49.2382945446,-25.5677371703,-49.2342122719,-25.5617641665,688,True
-49.2342122719,-25.5677371703,-49.2301299991,-25.5617641665,689,True
-49.2301299991,-25.5677371703,-49.2260477264,-25.5617641665,690,True
-49.2260477264,-25.5677371703,-49.2219654537,-25.5617641665,691,True
-49.2219654537,-25.5677371703,-49.2178831809,-25.5617641665,692,False
-49.2178831809,-25.5677371703,-49.2138009082,-25.5617641665,693,False
-49.2138009082,-25.5677371703,-49.2097186354,-25.5617641665,694,False
-49.2097186354,-25.5677371703,-49.2056363627,-25.5617641665,695,False
-49.2056363627,-25.5677371703,-49.20155409,-25.5617641665,696,False
-49.20155409,-25.5677371703,-49.1974718172,-25.5617641665,697,False
-49.1974718172,-25.5677371703,-49.1933895445,-25.5617641665,698,False
-49.1933895445,-25.5677371703,-49.1893072717,-25.5617641665,699,False
-49.1893072717,-25.5677371703,-49.185224999,-25.5617641665,700,False
-49.389338636,-25.5617641665,-49.3852563633,-25.5557911627,701,False
-49.3852563633,-25.5617641665,-49.3811740905,-25.5557911627,702,False
-49.3811740905,-25.5617641665,-49.3770918178,-25.5557911627,703,False
-49.3770918178,-25.5617641665,-49.373009545,-25.5557911627,704,False
-49.373009545,-25.5617641665,-49.3689272723,-25.5557911627,705,False
-49.3689272723,-25.5617641665,-49.3648449996,-25.5557911627,706,False
-49.3648449996,-25.5617641665,-49.3607627268,-25.5557911627,707,False
-49.3607627268,-25.5617641665,-49.3566804541,-25.5557911627,708,False
-49.3566804541,-25.5617641665,-49.3525981813,-25.5557911627,709,False
-49.3525981813,-25.5617641665,-49.3485159086,-25.5557911627,710,False
-49.3485159086,-25.5617641665,-49.3444336359,-25.5557911627,711,True
-49.3444336359,-25.5617641665,-49.3403513631,-25.5557911627,712,True
-49.3403513631,-25.5617641665,-49.3362690904,-25.5557911627,713,True
-49.3362690904,-25.5617641665,-49.3321868176,-25.5557911627,714,True
-49.3321868176,-25.5617641665,-49.3281045449,-25.5557911627,715,True
-49.3281045449,-25.5617641665,-49.3240222722,-25.5557911627,716,True
-49.3240222722,-25.5617641665,-49.3199399994,-25.5557911627,717,True
-49.3199399994,-25.5617641665,-49.3158577267,-25.5557911627,718,True
-49.3158577267,-25.5617641665,-49.3117754539,-25.5557911627,719,True
-49.3117754539,-25.5617641665,-49.3076931812,-25.5557911627,720,True
-49.3076931812,-25.5617641665,-49.3036109085,-25.5557911627,721,True
-49.3036109085,-25.5617641665,-49.2995286357,-25.5557911627,722,True
-49.2995286357,-25.5617641665,-49.295446363,-25.5557911627,723,True
-49.295446363,-25.5617641665,-49.2913640902,-25.5557911627,724,True
-49.2913640902,-25.5617641665,-49.2872818175,-25.5557911627,725,True
-49.2872818175,-25.5617641665,-49.2831995448,-25.5557911627,726,True
-49.2831995448,-25.5617641665,-49.279117272,-25.5557911627,727,True
-49.279117272,-25.5617641665,-49.2750349993,-25.5557911627,728,True
-49.2750349993,-25.5617641665,-49.2709527265,-25.5557911627,729,True
-49.2709527265,-25.5617641665,-49.2668704538,-25.5557911627,730,True
-49.2668704538,-25.5617641665,-49.2627881811,-25.5557911627,731,True
-49.2627881811,-25.5617641665,-49.2587059083,-25.5557911627,732,True
-49.2587059083,-25.5617641665,-49.2546236356,-25.5557911627,733,True
-49.2546236356,-25.5617641665,-49.2505413628,-25.5557911627,734,True
-49.2505413628,-25.5617641665,-49.2464590901,-25.5557911627,735,True
-49.2464590901,-25.5617641665,-49.2423768174,-25.5557911627,736,True
-49.2423768174,-25.5617641665,-49.2382945446,-25.5557911627,737,True
-49.2382945446,-25.5617641665,-49.2342122719,-25.5557911627,738,True
-49.2342122719,-25.5617641665,-49.2301299991,-25.5557911627,739,True
-49.2301299991,-25.5617641665,-49.2260477264,-25.5557911627,740,True
-49.2260477264,-25.5617641665,-49.2219654537,-25.5557911627,741,True
-49.2219654537,-25.5617641665,-49.2178831809,-25.5557911627,742,True
-49.2178831809,-25.5617641665,-49.2138009082,-25.5557911627,743,False
-49.2138009082,-25.5617641665,-49.2097186354,-25.5557911627,744,False
-49.2097186354,-25.5617641665,-49.2056363627,-25.5557911627,745,False
-49.2056363627,-25.5617641665,-49.20155409,-25.5557911627,746,False
-49.20155409,-25.5617641665,-49.1974718172,-25.5557911627,747,False
-49.1974718172,-25.5617641665,-49.1933895445,-25.5557911627,748,False
-49.1933895445,-25.5617641665,-49.1893072717,-25.5557911627,749,False
-49.1893072717,-25.5617641665,-49.185224999,-25.5557911627,750,False
-49.389338636,-25.5557911627,-49.3852563633,-25.5498181589,751,False
-49.3852563633,-25.5557911627,-49.3811740905,-25.5498181589,752,False
-49.3811740905,-25.5557911627,-49.3770918178,-25.5498181589,753,False
-49.3770918178,-25.5557911627,-49.373009545,-25.5498181589,754,False
-49.373009545,-25.5557911627,-49.3689272723,-25.5498181589,755,False
-49.3689272723,-25.5557911627,-49.3648449996,-25.5498181589,756,False
-49.3648449996,-25.5557911627,-49.3607627268,-25.5498181589,757,False
-49.3607627268,-25.5557911627,-49.3566804541,-25.5498181589,758,False
-49.3566804541,-25.5557911627,-49.3525981813,-25.5498181589,759,False
-49.3525981813,-25.5557911627,-49.3485159086,-25.5498181589,760,False
-49.3485159086,-25.5557911627,-49.3444336359,-25.5498181589,761,True
-49.3444336359,-25.5557911627,-49.3403513631,-25.5498181589,762,True
-49.3403513631,-25.5557911627,-49.3362690904,-25.5498181589,763,True
-49.3362690904,-25.5557911627,-49.3321868176,-25.5498181589,764,True
-49.3321868176,-25.5557911627,-49.3281045449,-25.5498181589,765,True
-49.3281045449,-25.5557911627,-49.3240222722,-25.5498181589,766,True
-49.3240222722,-25.5557911627,-49.3199399994,-25.5498181589,767,True
-49.3199399994,-25.5557911627,-49.3158577267,-25.5498181589,768,True
-49.3158577267,-25.5557911627,-49.3117754539,-25.5498181589,769,True
-49.3117754539,-25.5557911627,-49.3076931812,-25.5498181589,770,True
-49.3076931812,-25.5557911627,-49.3036109085,-25.5498181589,771,True
-49.3036109085,-25.5557911627,-49.2995286357,-25.5498181589,772,True
-49.2995286357,-25.5557911627,-49.295446363,-25.5498181589,773,True
-49.295446363,-25.5557911627,-49.2913640902,-25.5498181589,774,True
-49.2913640902,-25.5557911627,-49.2872818175,-25.5498181589,775,True
-49.2872818175,-25.5557911627,-49.2831995448,-25.5498181589,776,True
-49.2831995448,-25.5557911627,-49.279117272,-25.5498181589,777,True
-49.279117272,-25.5557911627,-49.2750349993,-25.5498181589,778,True
-49.2750349993,-25.5557911627,-49.2709527265,-25.5498181589,779,True
-49.2709527265,-25.5557911627,-49.2668704538,-25.5498181589,780,True
-49.2668704538,-25.5557911627,-49.2627881811,-25.5498181589,781,True
-49.2627881811,-25.5557911627,-49.2587059083,-25.5498181589,782,True
